ProbeID	SYMBOL	logFC	AveExpr	t	P.Value	adj.P.Val	B
NM_004832_228	NM_004832_228	GSTO1	0.845695042218245	0.228947051943456	6.29976502281891	1.85025300378169e-05	0.00017360398554001	2.64519982339283
NM_032343_870	NM_032343_870	CHCHD6	0.603179591323017	-0.178586795492324	6.29720573581386	1.85828771305732e-05	0.000174223427839453	2.64071967136291
NM_002907_2258	NM_002907_2258	RECQL	0.733174100683492	-0.0429801926719055	6.29145936994894	1.87646157716776e-05	0.000175656449410007	2.63065711415795
XM_208629_1223	XM_208629_1223	LOC283345	-0.601292558699595	0.164126113073954	-6.29109064582566	1.87763407266047e-05	0.000175698578865343	2.6300112805258
NM_007174_8368	NM_007174_8368	CIT	1.09645959482631	-1.74571010821867	6.29067820331429	1.87894649695497e-05	0.00017575376463825	2.62928885045768
NM_004642_1293	NM_004642_1293	CDK2AP1	1.46440185816817	0.184725406470531	6.29034971750038	1.87999245232168e-05	0.000175783992466217	2.62871346138524
NM_000247_552	NM_000247_552	MICA	0.692962331782523	0.824752446100131	6.28416346401441	1.89980493577183e-05	0.000177431858824773	2.61787460481147
NM_005569_3513	NM_005569_3513	LIMK2	-0.745721361228477	1.774710496231	-6.28168677769566	1.90779816194802e-05	0.000178049192846225	2.61353376260262
AL357212_344	AL357212_344	GPR133	0.724722207419325	0.628326044414821	6.28166175556186	1.90787909768611e-05	0.000178049192846225	2.61348990247983
NM_024596_2305	NM_024596_2305	MCPH1.1	0.802293120788047	0.70939428465193	6.27387962218483	1.9332263658291e-05	0.000180069188881515	2.59984480056841
NM_080869_570	NM_080869_570	WFDC12.1	-0.975235070822826	0.500442747534176	-6.27316198718952	1.93558148942866e-05	0.000180150561894011	2.59858608952432
NM_002276_1273	NM_002276_1273	KRT19	0.974798043329284	-0.817078602482195	6.26293103281914	1.96948623636417e-05	0.000182886236229006	2.58063361258452
BC013612_1711	BC013612_1711	SNF1LK2	0.628906520426642	-0.233922288944252	6.26245846863793	1.97106724417203e-05	0.000182963188466655	2.57980404729811
NM_005175_582	NM_005175_582	ATP5G1	0.7630780198998	-0.36688532969602	6.25728975076206	1.988446760528e-05	0.000184435641556221	2.57072859595112
NM_014707_3179	NM_014707_3179	HDAC9	-0.686145930027717	0.973319199549719	-6.25327552039347	2.00205513448615e-05	0.000185273899812417	2.56367771611583
NM_015714_631	NM_015714_631	G0S2	2.11653495913675	0.116287497750398	6.25302563687443	2.00290546806133e-05	0.000185282088182775	2.56323872991469
NM_025065_494	NM_025065_494	BXDC5	0.687015261842134	0.283631804916253	6.24916251371316	2.01609962698731e-05	0.000186360862517413	2.55645104822899
NM_002137_1239	NM_002137_1239	HNRNPA2B1	1.74836902774929	-0.642030558590283	6.24772817273375	2.02102165128637e-05	0.000186744857748042	2.55393032585872
XM_352935_1637	XM_352935_1637	PDE4DIP.5	-0.95669759618448	-0.423910292765766	-6.24611978584845	2.02655590360251e-05	0.000187114045465501	2.55110339856326
AF017986_733	AF017986_733	SFRP2	-0.671756395143359	0.849428379267054	-6.24421662110545	2.03312496707949e-05	0.000187649332824946	2.54775790705464
NM_152621_1696	NM_152621_1696	SGMS2	-0.628539346957068	1.31345185800757	-6.24330737646757	2.03627123625142e-05	0.000187792140312611	2.54615940982381
NM_002497_1564	NM_002497_1564	NEK2	1.05142025556248	-1.16499969999319	6.24329383922492	2.03631811784563e-05	0.000187792140312611	2.54613560982328
NM_024678_1779	NM_024678_1779	NARS2.1	0.914647583825062	-0.699372581459755	6.24310022477739	2.03698875881854e-05	0.000187792140312611	2.54579521102396
NM_004864_27	NM_004864_27	GDF15	-2.38608647910765	-0.659631846425875	-6.24198622251695	2.04085193476816e-05	0.000188005753990764	2.54383655373207
NM_004643_2938	NM_004643_2938	PABPN1.1	0.622636786463903	-0.483085913680895	6.23796843688736	2.05484884615462e-05	0.000189151869562757	2.53677100410918
NM_004430_3706	NM_004430_3706	EGR3	-0.864826856584221	0.403247160094733	-6.23605004638137	2.06156745968433e-05	0.0001896985267481	2.53339660388012
NM_004357_1443	NM_004357_1443	CD151	0.701112566732621	0.329394744737013	6.22276733713159	2.10872231939643e-05	0.000193525006821589	2.51001883051504
NM_000235_2179	NM_000235_2179	LIPA.1	1.1806707752318	0.697718825622689	6.22231186997406	2.11035917138205e-05	0.00019360216917394	2.50921677292859
NM_033035_640	NM_033035_640	TSLP	-1.31883729995522	0.744897950721186	-6.22113237805082	2.11460420431457e-05	0.000193918454935635	2.50713960765466
NM_002447_3344	NM_002447_3344	MST1R	0.829474138604201	0.816293922820831	6.22045417653211	2.11704912540803e-05	0.000194069486354781	2.50594516255086
NM_007317_1807	NM_007317_1807	KIF22	1.16252316799021	-1.17516758244342	6.21917046013972	2.12168504348567e-05	0.000194421176554527	2.50368411532496
NM_004630_3082	NM_004630_3082	SF1.3	0.705125358423876	-0.20375639717782	6.21891021457785	2.12262617091975e-05	0.00019443415622135	2.50322570970608
NM_177967_2380	NM_177967_2380	UBAC2.1	-0.740307694279065	0.41441121217906	-6.2172500546493	2.12864011935724e-05	0.00019483826760545	2.50030122785678
BC029446_577	BC029446_577	TIMM17B	0.611146654203425	0.138594228661686	6.21700141946483	2.12954233896017e-05	0.00019484751573932	2.4998632080061
NM_007203_4820	NM_007203_4820	PALM2-AKAP2	0.62509603567928	0.352733807406786	6.21454790434263	2.13846689282714e-05	0.000195516973058481	2.49554040416993
NM_138704_1114	NM_138704_1114	NDNL2	0.757865079975824	-0.0477159234329832	6.20469769355637	2.17469292897388e-05	0.000198248355576798	2.47817720404584
NM_015933_305	NM_015933_305	CCDC72	0.603343481893249	0.610249655747111	6.20468259433353	2.17474895011124e-05	0.000198248355576798	2.47815057809736
NM_005243_1323	NM_005243_1323	EWSR1	0.956109754317717	0.087303674352868	6.20465193241707	2.17486271660731e-05	0.000198248355576798	2.47809650882071
NM_031423_622	NM_031423_622	NUF2	1.25435214920987	-1.164070693983	6.20319962853126	2.18025842220836e-05	0.000198643725041884	2.47553536631377
NM_006367_2490	NM_006367_2490	CAP1	0.837645419937782	1.27999656538081	6.1985494684564	2.19762956945155e-05	0.00020002376919559	2.46733285338679
NM_005536_2055	NM_005536_2055	IMPA1	0.777115070601665	-0.378959655277875	6.19778433699755	2.20050165776607e-05	0.00020017260766565	2.46598293891499
NM_004623_1H10	NM_004623_1H10	TTC4.3	0.713664934388094	0.290197887245846	6.19659737364462	2.20496496789993e-05	0.000200466347735799	2.46388863182028
NM_002827_3139	NM_002827_3139	PTPN1	0.717891578946601	0.615645958039269	6.1933100564593	2.21737575840094e-05	0.000201368851547091	2.45808740343934
NM_138288_243	NM_138288_243	C14orf147	0.807932474490101	-0.528667930411061	6.1868618382383	2.24193308307843e-05	0.000203371177099841	2.44670374506731
NM_005917_794	NM_005917_794	MDH1	0.639677019638645	-0.420790802254358	6.18565989845682	2.24654195004157e-05	0.000203637347092847	2.4445812168681
NM_004165_520	NM_004165_520	RRAD	-0.898897391844255	1.79600691707661	-6.18205641915819	2.26041914931401e-05	0.000204666395053301	2.43821658104728
NM_006708_1824	NM_006708_1824	GLO1	0.88104541185665	-0.117085026783228	6.17845449083608	2.27438012840493e-05	0.000205777249712827	2.43185291093874
NM_005667_2949	NM_005667_2949	RNF103	-0.752814399792552	0.384580592870401	-6.17809420725229	2.27578153801467e-05	0.000205827471195675	2.43121628604442
NM_005762_2583	NM_005762_2583	TRIM28	0.733711067984499	-0.474222102974903	6.17405379154391	2.29155979362013e-05	0.000207023529646514	2.42407561395231
NM_003031_1108	NM_003031_1108	SIAH1	-0.781154435690026	0.13441985660738	-6.17011256878885	2.30706110629688e-05	0.000208191933599778	2.41710809753688
NM_004897_2013	NM_004897_2013	MINPP1	0.715410964056135	-0.472596535727801	6.16842100638192	2.31374787471374e-05	0.000208485914461053	2.41411700700532
NM_152411_2656	NM_152411_2656	ZNF786	0.636066712180574	-0.448890754775801	6.16745250562665	2.3175855056467e-05	0.000208754368508621	2.41240428798959
NM_000016_2087	NM_000016_2087	ACADM	0.734905965460593	-0.825037108485784	6.16648388367579	2.32143028480405e-05	0.000209023267406274	2.41069122649479
AJ311377_631	AJ311377_631	OCC-1	1.01545077905487	0.14085985059728	6.16621290247218	2.32250709371145e-05	0.000209042829456189	2.4102119583063
NM_175058_3302	NM_175058_3302	PLEKHA7	-1.00548097528087	0.286238854030137	-6.15514220439533	2.36694943310887e-05	0.000212806692100583	2.39062330519173
NM_014161_471	NM_014161_471	MRPL18	0.694176766970754	0.403167970949123	6.15058755671779	2.38549141247419e-05	0.000214276378969729	2.38255938716955
AK055969_908	AK055969_908	LOC283666	-0.979783215802313	0.228557668605335	-6.14656905829271	2.40197703259688e-05	0.000215239798941622	2.3754423600252
BM679839_165	BM679839_165	LEMD1.1	-1.71028961109341	0.890547876834605	-6.13932358089807	2.43200329175549e-05	0.000217289934076023	2.36260457044744
XM_036589_6959	XM_036589_6959	CAMSAP1L1	-0.787683119185052	1.2497789442853	-6.13236752671121	2.46120008010636e-05	0.000219575883889166	2.35027285236151
NM_005348_1192	NM_005348_1192	HSP90AA1	1.13993272270533	0.252388497883069	6.12970833503883	2.47245832126587e-05	0.000220179411477856	2.34555688403346
NM_002723_766	NM_002723_766	PRB4	-0.611111389863011	0.319462128144898	-6.12970047828302	2.47249166425175e-05	0.000220179411477856	2.34554294896764
NM_014268_2250	NM_014268_2250	MAPRE2	-0.716444103556571	-0.207362075275696	-6.12671867277793	2.48518009340449e-05	0.000220985666806571	2.3402536880781
NM_032683_745	NM_032683_745	FKSG24	0.622422118896043	0.359905068610531	6.12560625808655	2.48993117898419e-05	0.000221327215909706	2.33828012630125
NM_002794_1D04	NM_002794_1D04	PSMB2	0.875178672708389	-0.0571263439458572	6.12091192993494	2.51008548049469e-05	0.000222792988633689	2.3299499472323
NM_000213_5615	NM_000213_5615	ITGB4	0.637240428458373	1.83771590260846	6.1158998225503	2.53179275279194e-05	0.000224147068612668	2.32105254695192
XM_351731_549	XM_351731_549	LOC389541	-0.846701864587492	0.251599605027059	-6.10760871518473	2.56813378303243e-05	0.000227199030932517	2.30632681169844
NM_003089_1564	NM_003089_1564	SNRP70	0.604732392329003	-0.0511761182389708	6.10494148412404	2.57994037534048e-05	0.00022807760788179	2.30158758409489
AK074459_944	AK074459_944	LOC340335	-0.99746651957975	-0.259963342698239	-6.10228047991733	2.59177603895757e-05	0.000228741020853451	2.29685845505665
NM_005065_6110	NM_005065_6110	SEL1L	-1.01306018024019	0.310264116078832	-6.10201792471001	2.59294691367622e-05	0.000228741020853451	2.29639179042928
NM_181716_794	NM_181716_794	PRR6	0.734872352071413	-1.90298101184961	6.10141299191133	2.59564674213657e-05	0.000228832517526521	2.29531654944247
NM_014912_4965	NM_014912_4965	CPEB3	-0.780410460536884	0.232445216907017	-6.09535781898811	2.62283382307139e-05	0.000231113473105421	2.28455100497652
NM_002893_1671	NM_002893_1671	RBBP7	0.755598668317614	-0.469861127068785	6.08363791449694	2.67630518349361e-05	0.00023522855823117	2.26369990746092
NM_182513_1957	NM_182513_1957	SPC24	0.921254612162193	-1.26831309173454	6.07753618101305	2.70459447133048e-05	0.000237457536255442	2.25283680382004
NM_015969_326	NM_015969_326	MRPS17	0.720903994710343	0.325520581095243	6.07619405163299	2.71085883344832e-05	0.000237861934145719	2.25044669024803
NM_004178_897	NM_004178_897	TARBP2	0.616104786264319	0.150892544507052	6.07613033970086	2.71115658491749e-05	0.000237861934145719	2.25033322359598
NM_033316_1447	NM_033316_1447	MFI2.1	0.730611944508304	0.17021652945082	6.06844488390757	2.74732611308162e-05	0.000240428107485228	2.23664189672322
NM_002791_856	NM_002791_856	PSMA6	0.62357059068065	-0.303075662320816	6.05733850702323	2.80048998402431e-05	0.000244377166887231	2.21684215486357
NM_017967_530	NM_017967_530	C19orf60.1	1.00870676471327	0.124188083814167	6.05149705170464	2.82888278422278e-05	0.000246501000760653	2.20642165560342
BC021561_1026	BC021561_1026	SUPT16H	0.618207296138697	0.134436834061958	6.05077272279583	2.83242436959348e-05	0.000246721205832784	2.20512921138108
NM_025232_1632	NM_025232_1632	REEP4	-0.640072320837388	0.695525610538712	-6.04160386804597	2.87765847002386e-05	0.00025012385271973	2.18876276093111
NM_005796_648	NM_005796_648	NUTF2	0.784363072641104	0.15957706620003	6.03866928199484	2.89229528212252e-05	0.000251076877681843	2.18352210019669
NM_002770_512	NM_002770_512	PRSS2	-0.758235021064013	-0.269990476433309	-6.02965852992378	2.9377269370883e-05	0.000254345030651432	2.16742316173618
NM_139279_522	NM_139279_522	MCFD2	0.788491856862132	-0.00309790432726401	6.02542039458126	2.95935294689667e-05	0.00025576213101822	2.159847347033
NM_001893_1593	NM_001893_1593	CSNK1D	0.704468867981483	0.263409528837912	6.01818031458821	2.99668320790992e-05	0.000258529037305318	2.14689981902633
BC009078_892	BC009078_892	C16orf74	0.779010759427241	1.30681982234796	6.01185162899258	3.02971779992173e-05	0.000261101122941518	2.13557633132381
NM_181655_950	NM_181655_950	C17orf58	0.683885673732259	-0.919622575467626	6.00950740150259	3.04205074266422e-05	0.000262071108967743	2.13138058715128
NM_000227_4999	NM_000227_4999	LAMA3.1	1.40887166760792	3.39713699644378	6.00920881359834	3.04362537536507e-05	0.000262113913345887	2.13084611525109
NM_000365_328	NM_000365_328	TPI1	0.733079549757064	-0.618287773466366	6.00858723988733	3.04690604113204e-05	0.00026230355724011	2.12973346051571
NM_022731_1517	NM_022731_1517	NUCKS1.1	0.64753390390469	-1.16017325057006	6.00745311045492	3.05290151194527e-05	0.000262726697701731	2.12770316505881
NM_025085_3733	NM_025085_3733	NARG1	0.660836013225744	-0.0654911914402868	6.00403986800069	3.07101988006725e-05	0.000264099022217947	2.12159179703426
NM_012456_100	NM_012456_100	TIMM10	0.786338091099368	0.437544266858334	6.00211196133099	3.08130338182899e-05	0.00026467984544275	2.11813920719654
NM_032288_3428	NM_032288_3428	FYTTD1.1	-0.616579686657969	0.448495412658536	-6.00171532188415	3.08342353060113e-05	0.000264697706545074	2.11742882341713
NM_006527_1499	NM_006527_1499	SLBP	0.618497709109985	-0.034955437735072	6.00036145086667	3.09067185130067e-05	0.000265226321184306	2.11500387140444
NM_016303_529	NM_016303_529	WBP5	-0.647225380542179	0.505568099630945	-5.99942718580349	3.0956840881077e-05	0.000265562740821091	2.11333034138172
NM_001467_2441	NM_001467_2441	SLC37A4	0.799377142470372	-1.21638944975121	5.99427686948309	3.12346806327295e-05	0.000267380300242161	2.10410256418599
NM_003762_467	NM_003762_467	VAMP4	-0.766259077907492	1.11882096302689	-5.99286433999185	3.13113360646731e-05	0.000267942186169194	2.10157112022284
NM_018429_6199	NM_018429_6199	BDP1	0.610314849909664	-0.449175559847652	5.98932483774687	3.15042840667158e-05	0.000269403723102155	2.09522666790434
NM_020199_2107	NM_020199_2107	C5orf15	0.748936241368309	-0.840567311734224	5.98150759390118	3.19348431726656e-05	0.000272893670400291	2.08120848893402
NM_005888_504	NM_005888_504	SLC25A3.2	0.737476950372486	0.164233886531548	5.97864718043978	3.209392353399e-05	0.000273986760828358	2.07607702245822
NM_002486_2764	NM_002486_2764	NCBP1	0.846111205126973	-0.206441316920256	5.97476794660074	3.23109903861171e-05	0.000275527098944729	2.06911606687057
NM_145261_242	NM_145261_242	DNAJC19	0.670690623140345	-0.37533542323628	5.97378568001646	3.23661974591887e-05	0.000275804457676058	2.06735315035522
NM_022157_1167	NM_022157_1167	RRAGC	-0.611788857531858	0.9567749669048	-5.97173603410176	3.24817131992553e-05	0.000276594980744359	2.06367414207112
NM_015341_2492	NM_015341_2492	NCAPH	0.797201585176131	-0.701918231716272	5.96644165918311	3.27820979665314e-05	0.000278762455435679	2.05416838773323
BC015429_403	BC015429_403	BC015429_403	-0.998808417758982	0.975389406929337	-5.96468915950863	3.28821676263471e-05	0.000279418000235067	2.05102103876881
NM_022780_1320	NM_022780_1320	RMND5A	-0.683295579246682	0.451040677696781	-5.96145809500328	3.30675032934578e-05	0.000280796676011485	2.04521721908765
NM_007231_4126	NM_007231_4126	SLC6A14	-1.19568630977098	0.155299811888013	-5.95726489096217	3.33096580257527e-05	0.000282556987508303	2.03768304963896
NM_016001_1814	NM_016001_1814	UTP18	0.626585420836357	-0.213258815478873	5.95637824631038	3.33610982544521e-05	0.000282894668601212	2.03608966064603
NM_022341_1079	NM_022341_1079	COG8	0.600325562500413	-0.314788726539611	5.95415502415711	3.34904479768688e-05	0.000283793621880644	2.03209384204805
NM_003905_1721	NM_003905_1721	NAE1.2	0.887723721117017	-0.43827188273841	5.94681847814581	3.39210305310051e-05	0.000286543752175771	2.01890306783115
NM_014142_328	NM_014142_328	NUDT5	0.87066613910702	0.00480913587747749	5.94643988151076	3.39434068696653e-05	0.000286633213566063	2.01822217148229
AJ276555_80	AJ276555_80	LOC100131138	-1.22479777236965	0.668165337303036	-5.94554108718252	3.3996590484025e-05	0.000286824867742564	2.01660563552717
NM_004702_1125	NM_004702_1125	CCNE2	1.23880780345757	-1.02949741852715	5.93726150926262	3.44906288494185e-05	0.000290045675524847	2.0017091933246
NM_018950_493	NM_018950_493	HLA-F	0.878379020242943	0.533404095200659	5.93382841332518	3.46976762775931e-05	0.000291283219561983	1.9955297308341
NM_144632_604	NM_144632_604	TMEM182	0.798839583023537	-0.5361341135152	5.92629605872609	3.51565133597037e-05	0.000294525113643815	1.98196617356929
NM_130900_243	NM_130900_243	RAET1L	-1.24100500623086	2.68959234169625	-5.92475167237387	3.52513715712623e-05	0.000295116473877143	1.9791842441211
NM_024328_1615	NM_024328_1615	THTPA	0.606803806480291	-0.187441781591978	5.92439514070877	3.52733082009575e-05	0.000295198504971537	1.97854197195698
AF285120_425	AF285120_425	MRPL47	0.876350206801747	-0.0749434340851524	5.91628937055651	3.5775908520066e-05	0.000298787807420331	1.96393525929846
NM_006307_1740	NM_006307_1740	SRPX	0.785607558463406	-0.816447328634845	5.91582653521429	3.58048317381392e-05	0.000298926710563524	1.96310095675197
NM_173853_797	NM_173853_797	KRTCAP3	0.617141400977171	1.01386888790647	5.90620801209364	3.64114714497411e-05	0.000303055094338707	1.94575618155118
NM_004708_449	NM_004708_449	PDCD5	1.02065162873598	0.266649032870648	5.90397796884156	3.65536484076577e-05	0.000303926403170679	1.94173304045971
NM_004688_1155	NM_004688_1155	NMI	1.01221400720903	-1.0811907186887	5.9024806101831	3.66494384235859e-05	0.00030461870897526	1.93903133450725
NM_018327_261	NM_018327_261	SPTLC3.1	-0.887292405443608	0.516208838231961	-5.8986861900931	3.68933543452364e-05	0.000306295484032355	1.93218365893243
NM_002374_5168	NM_002374_5168	MAP2	-1.13571066198453	0.616323158666747	-5.89860226184818	3.68987686288786e-05	0.000306295484032355	1.93203217430372
NM_004024_2C08	NM_004024_2C08	ATF3.1	-0.958578517895477	0.452494814075971	-5.89855910606072	3.69015529693586e-05	0.000306295484032355	1.93195428074896
NM_005916_996	NM_005916_996	MCM7	1.01176873563813	-0.166638835930129	5.89060357038043	3.74186016945925e-05	0.000310163733201257	1.91759075485415
NM_000730_1636	NM_000730_1636	CCKAR	1.24362553911906	2.11556931100165	5.88552261810623	3.77527821739432e-05	0.000312720593484434	1.90841277526996
NM_181503_417	NM_181503_417	EXOSC8	0.889701110324459	-0.0756211853622417	5.87917874270296	3.81744105573519e-05	0.000315997843687814	1.89694865427948
NM_004523_4390	NM_004523_4390	KIF11	0.758615651223674	-0.890450993670227	5.87849894337928	3.8219882590602e-05	0.000316266602450983	1.89571985776298
NM_021144_1378	NM_021144_1378	PSIP1.1	0.695848839690732	-1.5144419295493	5.87264991905918	3.86134726700767e-05	0.000318872548501279	1.88514467797024
NM_002914_988	NM_002914_988	RFC2	0.804522146570729	-0.608407668279205	5.87233846108093	3.86345495889425e-05	0.000318938304821141	1.88458142575429
NM_004270_906	NM_004270_906	MED7	0.639806684735767	-0.294854976097186	5.87156294353632	3.868708250453e-05	0.000319155307500057	1.88317889446587
NM_030627_5750	NM_030627_5750	CPEB4	-0.800732132304958	0.0299433763062062	-5.86154243348452	3.93726171609109e-05	0.000323822133700829	1.86504945825264
NM_024306_2271	NM_024306_2271	FA2H	-0.786745801922118	-0.407454439907974	-5.860764758256	3.94263484768226e-05	0.000324154426962923	1.86364190064522
NM_001068_5059	NM_001068_5059	TOP2B	0.697930995297409	-0.952971058607428	5.8534041171691	3.99387224355238e-05	0.000327678558510341	1.85031546050414
NM_016258_551	NM_016258_551	YTHDF2	0.667138192221892	-0.0325334385270023	5.85317422871376	3.99548365633025e-05	0.000327678558510341	1.84989913078486
NM_024993_1240	NM_024993_1240	LRRTM4	0.77840679475227	0.618687966606721	5.85306106140602	3.99627715683253e-05	0.000327678558510341	1.84969418134508
NM_016121_3447	NM_016121_3447	KCTD3	0.774106098151055	-0.43947095299483	5.84957644951586	4.02079114174741e-05	0.000329466443959896	1.84338260507956
XM_352961_1194	XM_352961_1194	HMGCS1	1.15794195271455	0.743119109792878	5.8446391508822	4.05579401534336e-05	0.000331773957570751	1.83443704072865
NM_016077_554	NM_016077_554	PTRH2	0.847988419800365	0.0369564230069477	5.84321136875285	4.06597548313641e-05	0.000332273265288567	1.83184952973083
NM_015424_948	NM_015424_948	CHRDL2	-0.615477543213572	0.077984385342914	-5.83676598265426	4.11227079256598e-05	0.00033538036779076	1.820165432128
NM_001790_1247	NM_001790_1247	CDC25C	0.967778641665189	-1.10567359824596	5.8350871120411	4.12441980272617e-05	0.000336258429776401	1.81712109054755
BC019893_706	BC019893_706	LOC401577	-0.690814784604217	0.755411001142458	-5.83251521055531	4.14310393049056e-05	0.000337442356294476	1.81245666231411
NM_001338_2358	NM_001338_2358	CXADR	-0.612287542617617	0.161575647498583	-5.83134063253353	4.15166629674021e-05	0.000338026529416544	1.81032614135333
NM_005006_1913	NM_005006_1913	NDUFS1	0.619262644548761	-0.298198172854897	5.83076016532411	4.15590457415294e-05	0.000338258364268406	1.80927318670827
NM_001062_1245	NM_001062_1245	TCN1	-1.2546438272078	0.677630553161454	-5.82784103361105	4.1772872224047e-05	0.000339657724001613	1.8039772651094
NM_006577_1560	NM_006577_1560	B3GNT2	0.630610460003197	0.625248403895223	5.82374516131857	4.20748345356436e-05	0.000341656085444692	1.79654457149874
NM_002659_1254	NM_002659_1254	PLAUR	0.676256557231168	0.395397224077132	5.82321083337827	4.2114394906783e-05	0.000341863178949587	1.79557477284564
BC054051_545	BC054051_545	CCDC58	0.889568906392439	-0.421316320727998	5.82220161805914	4.21892208510289e-05	0.000342356306672346	1.79374295559671
NM_016445_1390	NM_016445_1390	PLEK2	1.474603957461	2.80370713523826	5.81691894512198	4.25831648817904e-05	0.000345092492477555	1.78415221061022
NM_018663_883	NM_018663_883	PXMP2	0.95501946939219	-0.533578100732109	5.81454648612393	4.27613344658509e-05	0.000346317188825395	1.77984377792351
NM_052865_2048	NM_052865_2048	C20orf72	0.661905416865648	-0.419882772559802	5.81452743930916	4.27627680116226e-05	0.000346317188825395	1.77980918549566
NM_032308_457	NM_032308_457	RPAIN	-1.02206761659723	0.0329340380262754	-5.80686209704099	4.33437902007021e-05	0.000350089995908693	1.76588362900765
NM_016166_1367	NM_016166_1367	PIAS1.1	-0.76078558627951	0.272958606904341	-5.80658011520308	4.33653206285544e-05	0.000350147608793639	1.76537120604752
AF075027_228	AF075027_228	AF075027_228	-0.782938967678345	0.534243027145578	-5.80561684291925	4.34389545728617e-05	0.000350348703941036	1.76362064883085
XM_209586_761	XM_209586_761	TPRG1.1	-0.672402647260601	0.462932153519245	-5.80555273208503	4.34438599316617e-05	0.000350348703941036	1.76350413566328
NM_003215_2432	NM_003215_2432	TEC	-0.681997593427488	0.145409157188826	-5.80531238510519	4.34622549255801e-05	0.000350348703941036	1.76306733117611
NM_024122_707	NM_024122_707	APOO	0.686976237395616	-0.316317081144432	5.79773552421104	4.40463414777192e-05	0.000354549174856936	1.74929327120734
NM_147130_410	NM_147130_410	NCR3	0.771267792266386	0.656729085262635	5.7976081047529	4.40562338165157e-05	0.000354549174856936	1.74906156867577
NM_002156_2029	NM_002156_2029	HSPD1	1.08961978115289	-0.782569319990769	5.79563872081605	4.42094243711542e-05	0.00035566430721352	1.74548012023774
NM_001419_538	NM_001419_538	ELAVL1.1	0.647438775489162	0.246525938956333	5.79366143196209	4.43637895813167e-05	0.000356552333978064	1.74188377755698
XM_038655_5199	XM_038655_5199	PLEKHM1	-0.674992157766051	1.09725161448033	-5.79262379153697	4.44450223769548e-05	0.000356851417698099	1.73999628317859
NM_001221_669	NM_001221_669	CAMK2D	-0.605423308366879	0.262233725046075	-5.79099350733842	4.4572964836538e-05	0.000357760562648384	1.73703046569589
M34660_1185	M34660_1185	HSPDP1	0.709730308804715	-0.385691772178716	5.78994947140688	4.46551013261683e-05	0.000358301571841773	1.735130967188
NM_003347_581	NM_003347_581	UBE2L3	0.623034446725395	0.152808534137316	5.78950444272718	4.46901606980314e-05	0.000358425416932494	1.73432124671505
NM_003683_1495	NM_003683_1495	RRP1	0.60205016853908	0.0112874367028753	5.78937946132004	4.47000119060959e-05	0.000358425416932494	1.73409384089948
AL137488_2818	AL137488_2818	C12orf29	-0.704027141935952	0.961548099328005	-5.78678845458234	4.49047503085401e-05	0.000359592863847118	1.72937899232037
NM_005738_883	NM_005738_883	ARL4A	-0.6830151013859	-0.0905730697540593	-5.78281890812035	4.52203209214258e-05	0.000361762567371406	1.72215388931243
NM_014452_3031	NM_014452_3031	TNFRSF21	0.670374027989847	0.614680288301074	5.77823645743337	4.55874980575239e-05	0.000364147069896103	1.71381061812734
NM_001288_1010	NM_001288_1010	CLIC1	0.617284631277613	0.56336910855756	5.76448860364508	4.67078674849152e-05	0.000371182039273045	1.68876318013697
NM_003457_2B08	NM_003457_2B08	ZNF207.2	0.881329042483292	0.0109744372518067	5.7631374955587	4.68195158224867e-05	0.000371849051858262	1.68630022258571
NM_005513_2890	NM_005513_2890	GTF2E1	0.87206672746546	-0.678299054121373	5.75846866846036	4.72074726190568e-05	0.000374091148287866	1.67778747850386
NM_182512_1116	NM_182512_1116	ZNF528.1	0.809567077510723	-0.714240807365637	5.75747934215295	4.72901109291714e-05	0.00037438004485594	1.67598325412154
NM_032970_481	NM_032970_481	SEC22C.1	0.811043474232323	0.421229672676837	5.75234279572125	4.7721600491466e-05	0.000377427422423562	1.66661370431023
NM_006404_1275	NM_006404_1275	PROCR	0.864630435715892	0.936271783801545	5.75126421713319	4.78127262484954e-05	0.000377656869880938	1.66464583082782
NM_015022_10388	NM_015022_10388	PDZD2	-0.994800143726025	0.821974832517979	-5.75106475886965	4.78295977525128e-05	0.000377667473162699	1.66428190110131
NM_007355_1G03	NM_007355_1G03	HSP90AB1.1	0.765879911800828	-0.28869184713263	5.75019083396278	4.79035934324476e-05	0.000378065173033206	1.66268728366463
NM_005808_4689	NM_005808_4689	CTDSPL	-0.744347106016988	1.46348794003073	-5.75010278470182	4.79110552338956e-05	0.000378065173033206	1.66252661793652
NM_015599_1924	NM_015599_1924	PGM3	0.842572863706654	0.255221774249768	5.74773010516301	4.81125873598097e-05	0.000379532314171447	1.65819674316006
BC042028_65	BC042028_65	ITGB8	-0.790455478817967	0.628131517188394	-5.74464787895845	4.83757098261516e-05	0.000381236961429684	1.65257091370911
XM_351675_483	XM_351675_483	C6orf115	1.09690375292147	0.673863826805899	5.74303470094531	4.85140215338091e-05	0.000382203111014655	1.64962596205418
XM_098658_2771	XM_098658_2771	XM_098658_2771	0.731549491625038	0.402543713981084	5.73626964898813	4.90985591103892e-05	0.000385933082600085	1.63727221672329
NM_000454_557	NM_000454_557	SOD1	1.05940840072254	-0.969545146685257	5.72494418473013	5.00936551945675e-05	0.000392486370596611	1.61657712363118
